"sale_date"	"sale_price"	"sale_reason"	"sale_instrument"	"sale_warning"	"sitetype"	"addr_full"	"zip5"	"ctyname"	"postalctyn"	"lon"	"lat"	"building_grade"	"square_feet_total_living"	"bedrooms"	"bath_full_count"	"bath_half_count"	"bath_3qtr_count"	"year_built"	"year_renovated"	"current_zoning"	"sq_ft_lot"	"prop_type"	"present_use"	"residuals"	"std_residuals"	"stu_residuals"	"cooks_distance"	"dfbeta.(Intercept)"	"dfbeta.bath_full_count"	"dfbeta.building_grade"	"dfbeta.square_feet_total_living"	"dffit"	"leverage"	"covariance_ratios"
2011-12-15	 720000	 1	 3	NA	"R1"	"18745 NE 109TH ST"	98052	NA	"REDMOND"	-122.0886	47.69603	11	 3550	 3	 1	1	1	1992	   0	"RA2.5"	  55321	"R"	  2	-1.657042e+05	-4.627551e-01	-4.627409e-01	6.195988e-05	 2.905569e+02	 5.637196e+01	-5.239715e+01	 1.060858e-02	-1.574244e-02	1.156021e-03	1.0014021
2011-12-15	 675000	 1	 3	"56"	"R1"	"12249 164TH CT NE"	98052	"REDMOND"	"REDMOND"	-122.1208	47.70993	 8	 3590	 5	 2	1	1	2012	   0	"R4"	   6254	"R"	  2	-1.309292e+05	-3.654918e-01	-3.654795e-01	1.150868e-05	-1.132773e+02	 1.577497e+00	 2.102691e+01	-2.875005e-02	-6.784661e-03	3.444932e-04	1.0006142
2011-12-15	 385000	 1	 3	NA	"R1"	"8806 228TH WAY NE"	98053	NA	"REDMOND"	-122.0345	47.68032	 7	 2370	 4	 2	1	0	2005	   0	"URPSO"	   5590	"R"	  2	-2.091217e+05	-5.837528e-01	-5.837379e-01	2.488240e-05	-2.244179e+02	-1.961781e+01	 3.565558e+01	-1.983747e-02	-9.976197e-03	2.919897e-04	1.0004972
2011-12-15	 240000	 1	27	"15"	"R1"	"5235 279TH AVE NE"	98053	NA	"REDMOND"	-121.9675	47.65376	 9	 4040	 4	 3	0	0	2005	   0	"RA5"	  35042	"R"	  2	-7.046442e+05	-1.967113e+00	-1.967333e+00	4.142873e-04	-9.962207e+01	-1.325828e+02	 6.206306e+01	-8.984282e-02	-4.071264e-02	4.280722e-04	0.9995356
2011-12-15	 230000	 1	 4	NA	"R1"	"15354 NE 63RD WAY"	98052	"REDMOND"	"REDMOND"	-122.1356	47.66312	 7	 1370	 4	 1	0	0	1967	   0	"R5"	  10508	"R"	  2	-1.882501e+05	-5.254752e-01	-5.254604e-01	1.609188e-05	-1.120932e+02	 1.790415e+01	 5.911605e+00	 6.514387e-03	-8.022710e-03	2.330564e-04	1.0004583
2011-12-16	 765000	 1	 3	NA	"R1"	"23720 NE 107TH LN"	98053	NA	"REDMOND"	-122.0220	47.69406	 9	 4560	 5	 2	0	1	2011	   0	"URPSO"	  12302	"R"	  2	-2.175722e+05	-6.074237e-01	-6.074088e-01	5.179060e-05	-1.124739e+02	 2.206014e+01	 2.659163e+01	-6.428323e-02	-1.439278e-02	5.611561e-04	1.0007579
2011-12-16	 693000	 1	 3	"8 15"	"R1"	"17005 NE 135TH CT"	98052	NA	"REDMOND"	-122.1149	47.72075	10	 3080	 4	 2	1	0	1984	   0	"RA2.5"	  36315	"R"	  2	-1.216040e+05	-3.394626e-01	-3.394510e-01	1.029709e-05	 1.467364e+02	 3.475461e+00	-2.376496e+01	 1.314850e-02	-6.417594e-03	3.573018e-04	1.0006328
2011-12-16	 690000	 1	 3	NA	"R1"	"23715 NE 107TH LN"	98053	NA	"REDMOND"	-122.0215	47.69370	 9	 3530	 4	 2	0	1	2011	   0	"URPSO"	  10420	"R"	  2	-1.476948e+05	-4.122556e-01	-4.122423e-01	6.813825e-06	 9.050269e+00	 4.905068e+00	 7.101043e-01	-1.386314e-02	-5.220493e-03	1.603423e-04	1.0004186
2011-12-16	 528000	 1	 3	NA	"R1"	"9823 229TH LN NE"	98053	NA	"REDMOND"	-122.0357	47.68748	 8	 2800	 4	 2	0	1	2001	   0	"URPSO"	   5712	"R"	  2	-1.668096e+05	-4.656006e-01	-4.655865e-01	6.489527e-06	-7.033838e+01	-6.708324e+00	 1.176825e+01	-1.084466e-02	-5.094755e-03	1.197275e-04	1.0003634
2011-12-16	 299900	18	 4	"31"	"R1"	"14828 NE 75TH ST"	98052	"REDMOND"	"REDMOND"	-122.1420	47.67171	 7	 1620	 3	 1	0	1	1983	   0	"R5"	   9758	"R"	  2	-1.535145e+05	-4.285143e-01	-4.285007e-01	1.046813e-05	-1.129484e+02	 1.713958e+01	 9.194111e+00	-2.195297e-03	-6.470692e-03	2.279814e-04	1.0004820
2011-12-19	 196802	18	15	"18 51"	"R1"	"2604 W LAKE SAMMAMISH PKWY NE"	98052	"REDMOND"	"REDMOND"	-122.0892	47.63351	 9	 2350	 3	 3	0	0	1987	   0	"R4"	   8970	"R"	  2	-5.101308e+05	-1.424193e+00	-1.424250e+00	2.820366e-04	 4.118688e+02	-1.530534e+02	-5.333625e+01	 1.036531e-01	-3.358923e-02	5.558869e-04	1.0002362
2011-12-20	 663490	 1	 3	NA	"R1"	"10626 155TH PL NE"	98052	"REDMOND"	"REDMOND"	-122.1326	47.69471	 9	 3060	 4	 2	1	0	2010	   0	"R4/C"	   4973	"R"	  2	-1.080957e+05	-3.017172e-01	-3.017065e-01	2.624964e-06	 3.513313e+01	 2.288774e-01	-5.269000e+00	-2.084126e-04	-3.240234e-03	1.153276e-04	1.0003981
2011-12-20	 630000	 1	 3	NA	"R1"	"12148 167TH PL NE"	98052	"REDMOND"	"REDMOND"	-122.1168	47.70851	 9	 3200	 4	 2	0	1	2008	   0	"R4"	   5249	"R"	  2	-1.612778e+05	-4.501602e-01	-4.501462e-01	6.064884e-06	 3.974812e+01	 1.835156e+00	-5.288694e+00	-4.727360e-03	-4.925244e-03	1.197006e-04	1.0003678
2011-12-20	 590000	 1	 3	NA	"R1"	"17712 NE 113TH WAY"	98052	"REDMOND"	"REDMOND"	-122.1034	47.70063	 8	 2660	 4	 2	0	1	2012	   0	"R4"	   5496	"R"	  2	-8.511757e+04	-2.375792e-01	-2.375705e-01	1.486883e-06	-2.920393e+01	-4.211295e+00	 4.647130e+00	-3.202787e-03	-2.438666e-03	1.053595e-04	1.0003989
2011-12-20	 558000	 1	 3	NA	"R1"	"10614 243RD AVE NE"	98053	NA	"REDMOND"	-122.0146	47.69247	 8	 2820	 4	 2	1	0	2011	   0	"URPSO"	   7850	"R"	  2	-1.396228e+05	-3.897170e-01	-3.897041e-01	4.648300e-06	-6.044172e+01	-5.430277e+00	 1.016844e+01	-9.623413e-03	-4.311841e-03	1.224059e-04	1.0003863
2011-12-20	 552000	 1	 3	NA	"R1"	"10638 243RD AVE NE"	98053	NA	"REDMOND"	-122.0144	47.69292	 8	 2820	 4	 2	0	1	2011	   0	"URPSO"	   5998	"R"	  2	-1.456228e+05	-4.064642e-01	-4.064511e-01	5.056386e-06	-6.303908e+01	-5.663632e+00	 1.060541e+01	-1.003696e-02	-4.497136e-03	1.224059e-04	1.0003821
2011-12-20	 545000	 1	 3	NA	"R1"	"6456 192ND PL NE"	98052	"REDMOND"	"REDMOND"	-122.0824	47.66438	 9	 2390	 3	 2	1	0	2004	   0	"R12"	   4226	"R"	  2	-1.323451e+05	-3.694179e-01	-3.694055e-01	6.843213e-06	 9.278116e+01	-5.586135e+00	-1.655557e+01	 1.709022e-02	-5.231731e-03	2.005382e-04	1.0004693
2011-12-20	 505950	 1	 3	NA	"R1"	"10239 EASTRIDGE DR NE"	98053	NA	"REDMOND"	-122.0150	47.68950	 8	 2520	 3	 2	0	1	2011	   0	"URPSO"	   5343	"R"	  2	-1.494755e+05	-4.172130e-01	-4.171996e-01	4.293698e-06	-3.954193e+01	-8.779768e+00	 5.776479e+00	-1.531267e-03	-4.144115e-03	9.865815e-05	1.0003556
2011-12-20	 468000	 1	 3	NA	"R1"	"27931 NE 26TH ST"	98053	NA	"REDMOND"	-121.9650	47.63093	 8	 2940	 3	 2	1	0	1998	   0	"RA5"	  30404	"R"	  2	-2.465017e+05	-6.880455e-01	-6.880314e-01	1.678015e-05	-1.233105e+02	-7.630373e+00	 2.132301e+01	-2.277629e-02	-8.192548e-03	1.417620e-04	1.0003056
2011-12-20	 450000	 1	 3	NA	"R1"	"23209 NE 73RD ST"	98053	NA	"REDMOND"	-122.0298	47.66972	 8	 2130	 4	 3	1	0	1993	   0	"RA5"	  12196	"R"	  2	-1.857830e+05	-5.186695e-01	-5.186548e-01	3.663913e-05	 7.042595e+00	-6.311567e+01	 3.594973e+00	 2.456957e-02	-1.210571e-02	5.444865e-04	1.0007723
2011-12-20	 450000	 1	 3	NA	"R1"	"8216 233RD PL NE"	98053	NA	"REDMOND"	-122.0280	47.67642	 7	 2020	 4	 2	1	0	2005	   0	"URPSO"	   4138	"R"	  2	-9.489155e+04	-2.648794e-01	-2.648698e-01	4.378521e-06	-8.318832e+01	-1.109882e+01	 1.239380e+01	-2.504028e-03	-4.184832e-03	2.495644e-04	1.0005389
2011-12-20	 332745	 1	 3	NA	"R1"	"23862 NE GREENS CROSSING RD"	98053	NA	"REDMOND"	-122.0206	47.71100	 8	 1510	 2	 1	1	1	2011	   0	"URPSO"	   4095	"R"	 29	-1.454023e+05	-4.058810e-01	-4.058678e-01	1.159315e-05	 3.179692e+01	 1.883147e+01	-1.477038e+01	 1.761936e-02	-6.809523e-03	2.814115e-04	1.0005414
2011-12-21	 620000	 1	 3	NA	"R1"	"12132 167TH PL NE"	98052	"REDMOND"	"REDMOND"	-122.1168	47.70794	 9	 2460	 4	 2	1	0	2011	   0	"R4"	   5436	"R"	  2	-6.719117e+04	-1.875506e-01	-1.875436e-01	1.613268e-06	 4.446435e+01	-2.524848e+00	-7.869123e+00	 7.756462e-03	-2.540194e-03	1.834214e-04	1.0004836
2011-12-22	 800000	 1	 3	NA	"R1"	"23760 NE 107TH LN"	98053	NA	"REDMOND"	-122.0208	47.69416	 9	 4100	 5	 2	0	1	2011	   0	"URPSO"	   9967	"R"	  2	-1.178697e+05	-3.290337e-01	-3.290223e-01	8.958278e-06	-3.048606e+01	 8.360723e+00	 8.223556e+00	-2.420977e-02	-5.985869e-03	3.308720e-04	1.0006085
2011-12-22	 557000	 1	 3	NA	"R1"	"14501 NE 61ST ST"	98052	"REDMOND"	"REDMOND"	-122.1461	47.66077	 9	 2150	 3	 2	1	0	1986	   0	"R5"	   7504	"R"	  2	-8.658730e+04	-2.417019e-01	-2.416931e-01	3.999567e-06	 7.237013e+01	-5.029961e+00	-1.320048e+01	 1.524752e-02	-3.999637e-03	2.737751e-04	1.0005668
2011-12-22	 509238	 1	 3	"56"	"R1"	"23868 NE GREENS CROSSING RD"	98053	NA	"REDMOND"	-122.0204	47.71099	 8	 1900	 2	 1	1	1	2011	   0	"URPSO"	   3838	"R"	 29	-2.376575e+04	-6.633840e-02	-6.633583e-02	2.384282e-07	-4.891346e-03	 3.690983e+00	-1.357866e+00	 1.066555e-03	-9.765444e-04	2.166674e-04	1.0005265
2011-12-22	 460000	 1	 3	NA	"R1"	"6636 190TH AVE NE"	98052	"REDMOND"	"REDMOND"	-122.0854	47.66472	 9	 1770	 3	 2	1	0	2003	   0	"R12"	   3431	"R"	  2	-1.301374e+05	-3.632982e-01	-3.632859e-01	1.438646e-05	 1.365466e+02	-1.083353e+01	-2.547939e+01	 3.259602e-02	-7.585642e-03	4.358111e-04	1.0007061
2011-12-22	 355000	 1	 3	NA	"R2"	"8200 233RD PL NE"	98053	NA	"REDMOND"	-122.0279	47.67623	 7	 1630	 3	 2	1	0	2005	   0	"URPSO"	   3286	"R"	  2	-1.350351e+05	-3.769374e-01	-3.769248e-01	9.192716e-06	-8.882500e+01	-1.927865e+01	 1.163579e+01	 6.739016e-03	-6.063696e-03	2.587337e-04	1.0005257
2011-12-22	 352000	 1	 3	NA	"R1"	"26715 NE 50TH ST"	98053	NA	"REDMOND"	-121.9826	47.65110	 7	 2660	 4	 1	0	1	1987	   0	"RA5"	  40075	"R"	  2	-2.476984e+05	-6.914991e-01	-6.914850e-01	5.612221e-05	-3.268975e+02	 4.470921e+01	 4.420036e+01	-5.394818e-02	-1.498265e-02	4.692537e-04	1.0006319
2011-12-22	 293000	 1	 3	NA	"R2"	"24437 NE VINE MAPLE WAY"	98053	NA	"REDMOND"	-122.0133	47.70242	 8	 1510	 2	 2	0	0	2005	   0	"URPSO"	   4442	"R"	 29	-2.203613e+05	-6.151230e-01	-6.151082e-01	2.625463e-05	 6.661013e+01	-2.767147e+01	-1.684564e+01	 4.128250e-02	-1.024761e-02	2.774734e-04	1.0004710
2011-12-23	 702000	 1	 3	NA	"R1"	"16520 NE 134TH PL"	98052	NA	"REDMOND"	-122.1172	47.71990	10	 2930	 4	 2	1	0	1984	   0	"RA2.5"	  35298	"R"	  2	-9.150538e+04	-2.554457e-01	-2.554365e-01	6.432002e-06	 1.181257e+02	 1.707075e+00	-1.944782e+01	 1.257993e-02	-5.072094e-03	3.941283e-04	1.0006852
2011-12-23	 629880	 1	 3	NA	"R1"	"12160 168TH CT NE"	98052	"REDMOND"	"REDMOND"	-122.1158	47.70807	 9	 2810	 4	 2	0	1	2011	   0	"R4"	   5497	"R"	  2	-1.065413e+05	-2.973802e-01	-2.973697e-01	2.799037e-06	 4.957512e+01	-1.536442e+00	-8.228139e+00	 5.004463e-03	-3.345946e-03	1.265871e-04	1.0004102
2011-12-23	 600000	 1	 3	"51"	"R1"	"3085 W LAKE SAMMAMISH PKWY NE"	98052	"REDMOND"	"REDMOND"	-122.0976	47.63791	10	 2830	 4	 2	1	0	1990	   0	"R4"	  10607	"R"	  2	-1.794396e+05	-5.009297e-01	-5.009151e-01	2.658284e-05	 2.417208e+02	 2.160212e+00	-4.018293e+01	 2.818052e-02	-1.031141e-02	4.235687e-04	1.0006569
2011-12-23	 307500	18	 4	"31"	"R1"	"15810 NE 65TH ST"	98052	"REDMOND"	"REDMOND"	-122.1287	47.66356	 8	 1750	 3	 1	1	1	1977	   0	"R4"	   6371	"R"	  2	-2.044051e+05	-5.705702e-01	-5.705553e-01	1.909217e-05	 1.716553e+01	 2.971753e+01	-1.517286e+01	 1.517132e-02	-8.738688e-03	2.345282e-04	1.0004444
2011-12-23	  76562	14	15	"18 52"	"R1"	"9209 218TH AVE NE"	98053	NA	"REDMOND"	-122.0494	47.68369	10	 2870	 3	 2	1	0	1988	   0	"RA5"	  54885	"R"	  2	-7.085039e+05	-1.977871e+00	-1.978095e+00	4.024370e-04	 9.384966e+02	 1.040468e+01	-1.554273e+02	 1.057224e-01	-4.012621e-02	4.113232e-04	0.9995057
2011-12-27	 330000	 1	 3	NA	"R1"	"23039 NE 130TH ST"	98053	NA	"REDMOND"	-122.0320	47.71401	 8	 1350	 2	 2	0	0	2005	   0	"URPSO"	   6931	"R"	 29	-1.608561e+05	-4.490330e-01	-4.490190e-01	1.726611e-05	 6.307203e+01	-2.190349e+01	-1.523065e+01	 3.517199e-02	-8.310245e-03	3.424124e-04	1.0005910
2011-12-28	1230500	 1	 3	"35"	"R1"	"4402 244TH AVE NE"	98053	NA	"REDMOND"	-122.0131	47.64924	11	 4380	 4	 3	2	0	2008	   0	"RA5"	 221720	"R"	300	 1.576219e+05	 4.400671e-01	 4.400533e-01	3.031912e-05	-2.291486e+02	 1.818925e+01	 2.697413e+01	-5.348376e-03	 1.101221e-02	6.258450e-04	1.0008772
2011-12-28	 889900	 1	 3	NA	"R1"	"17234 NE 126TH PL"	98052	NA	"REDMOND"	-122.1092	47.71400	12	 5400	 5	 4	1	0	1990	   0	"R6"	  35298	"R"	  2	-4.018680e+05	-1.122371e+00	-1.122383e+00	4.159889e-04	 7.471004e+02	-1.117631e+02	-7.186425e+01	 5.832818e-03	-4.079202e-02	1.319154e-03	1.0012400
2011-12-28	 183750	 1	 4	"46"	"R1"	"3205 W AMES LAKE DR NE"	98053	NA	"REDMOND"	-121.9633	47.63570	 8	 1620	 3	 2	1	0	1990	   0	"RA5"	  25575	"R"	  2	-3.450836e+05	-9.632580e-01	-9.632553e-01	5.536888e-05	 8.300300e+01	-4.082014e+01	-2.205350e+01	 5.721981e-02	-1.488201e-02	2.386365e-04	1.0002611
2011-12-29	 353000	 1	 3	"40"	"R1"	"7710 135TH PL NE"	98052	"REDMOND"	"REDMOND"	-122.1588	47.67337	 7	 1590	 4	 1	0	1	1971	   0	"R4"	  10220	"R"	  2	-9.619475e+04	-2.685142e-01	-2.685045e-01	4.097999e-06	-6.915573e+01	 1.054901e+01	 5.432333e+00	-8.110804e-04	-4.048557e-03	2.272996e-04	1.0005161
2011-12-29	 353000	 1	 4	"41"	"R1"	"7710 135TH PL NE"	98052	"REDMOND"	"REDMOND"	-122.1588	47.67337	 7	 1590	 4	 1	0	1	1971	   0	"R4"	  10220	"R"	  2	-9.619475e+04	-2.685142e-01	-2.685045e-01	4.097999e-06	-6.915573e+01	 1.054901e+01	 5.432333e+00	-8.110804e-04	-4.048557e-03	2.272996e-04	1.0005161
2011-12-29	 320000	18	 4	"52"	"R1"	"14613 NE 65TH CT"	98052	"REDMOND"	"REDMOND"	-122.1455	47.66439	 8	 1340	 3	 1	1	0	1970	   0	"R5"	   8907	"R"	  2	-1.342355e+05	-3.747184e-01	-3.747059e-01	1.152657e-05	 4.216469e+01	 1.587610e+01	-1.623731e+01	 2.073148e-02	-6.789934e-03	3.282521e-04	1.0005958
2011-12-30	 342700	18	22	"16 31"	"R1"	"13621 179TH AVE NE"	98052	NA	"REDMOND"	-122.1016	47.72238	 8	 1940	 4	 2	1	0	1983	   0	"R6"	   8743	"R"	  2	-2.311441e+05	-6.451821e-01	-6.451675e-01	1.587937e-05	 1.408406e+01	-2.244654e+01	-6.342649e+00	 2.385553e-02	-7.969604e-03	1.525676e-04	1.0003342
2012-01-03	 585000	 1	 3	NA	"R1"	"9908 183RD CT NE"	98052	"REDMOND"	"REDMOND"	-122.0983	47.68954	 9	 2480	 3	 2	1	0	1990	   0	"R4"	   9581	"R"	  2	-1.050043e+05	-2.930977e-01	-2.930873e-01	3.842478e-06	 6.830866e+01	-3.806802e+00	-1.205827e+01	 1.171071e-02	-3.920309e-03	1.788829e-04	1.0004633
2012-01-03	 425000	 1	 3	NA	"R1"	"14818 NE 61ST WAY"	98052	"REDMOND"	"REDMOND"	-122.1423	47.66235	 8	 1650	 3	 1	0	1	1977	   0	"R5"	   8573	"R"	  2	-7.283934e+04	-2.033232e-01	-2.033157e-01	2.598117e-06	 1.020500e+01	 1.010804e+01	-6.236949e+00	 6.831279e-03	-3.223615e-03	2.513249e-04	1.0005497
2012-01-05	1775000	 7	 3	"12"	"R1"	"3453 260TH AVE NE"	98053	NA	"REDMOND"	-121.9900	47.64154	12	 9720	 4	 2	3	2	1988	   0	"RA5"	  81335	"R"	  2	-5.398099e+04	-1.511094e-01	-1.511036e-01	3.385647e-05	-3.988166e+01	 2.812995e+01	 1.429815e+01	-5.227476e-02	-1.163682e-02	5.895910e-03	1.0062367
2012-01-05	 484950	 1	 3	NA	"R1"	"23264 NE 126TH ST"	98053	NA	"REDMOND"	-122.0285	47.71176	 8	 1870	 2	 2	0	0	2004	   0	"URPSO"	   5189	"R"	  2	-7.904803e+04	-2.206449e-01	-2.206368e-01	2.044746e-06	 7.921882e+00	-8.042588e+00	-2.799632e+00	 9.240756e-03	-2.859787e-03	1.679726e-04	1.0004640
2012-01-05	 482500	 1	 3	NA	"R1"	"14310 NE 61ST ST"	98052	"REDMOND"	"REDMOND"	-122.1487	47.66192	 9	 1710	 3	 2	0	0	1985	   0	"R6"	   9278	"R"	  2	-9.919794e+04	-2.769303e-01	-2.769203e-01	8.949320e-06	 1.074277e+02	-8.652046e+00	-2.010079e+01	 2.601184e-02	-5.982868e-03	4.665590e-04	1.0007541
2012-01-05	 445000	 1	 3	NA	"R1"	"14009 NE 63RD CT"	98052	"REDMOND"	"REDMOND"	-122.1528	47.66320	 8	 2460	 4	 1	1	1	1982	   0	"R6"	   7002	"R"	  2	-1.667720e+05	-4.655208e-01	-4.655066e-01	1.234158e-05	-5.244813e+01	 3.208001e+01	 1.113572e+00	-1.078497e-02	-7.025904e-03	2.277476e-04	1.0004715
2012-01-05	 116906	18	15	"15 18 22 51"	"R1"	"27424 NE 45TH ST"	98053	NA	"REDMOND"	-121.9723	47.64810	 7	 2000	 3	 2	0	0	1983	   0	"RA5"	  45738	"R"	  2	-4.251724e+05	-1.186822e+00	-1.186841e+00	8.755845e-05	-3.679619e+02	-5.029209e+01	 5.456279e+01	-9.556090e-03	-1.871483e-02	2.485874e-04	1.0001215
2012-01-06	1150000	 1	 3	NA	"R1"	"17303 NE 39TH CT"	98052	"REDMOND"	"REDMOND"	-122.1091	47.64506	11	 4260	 4	 3	1	0	2004	   0	"R4"	  10616	"R"	  2	 9.400082e+04	 2.624439e-01	 2.624344e-01	1.097217e-05	-1.429918e+02	 1.159423e+01	 1.737263e+01	-5.397158e-03	 6.624612e-03	6.367998e-04	1.0009270
2012-01-06	 350241	 4	18	"13 16 31"	"R2"	"15846 NE 67TH PL"	98052	"REDMOND"	"REDMOND"	-122.1293	47.66567	 8	 1830	 4	 2	1	0	1978	   0	"R4"	   7000	"R"	  2	-2.081307e+05	-5.809533e-01	-5.809383e-01	1.499100e-05	 2.553031e+01	-2.172683e+01	-8.320035e+00	 2.595932e-02	-7.743443e-03	1.776360e-04	1.0003838
2012-01-06	 156000	 1	 3	"15 46"	"R1"	"9215 210TH AVE NE"	98053	NA	"REDMOND"	-122.0604	47.68388	 6	 1230	 3	 1	0	0	1968	   0	"RA5"	  12935	"R"	  2	-2.023529e+05	-5.648959e-01	-5.648809e-01	3.402882e-05	-2.852854e+02	 1.228722e+01	 3.326997e+01	-1.051647e-02	-1.166654e-02	4.263683e-04	1.0006384
2012-01-09	 647000	 1	15	"18"	"R1"	"21416 NE 81ST ST"	98053	NA	"REDMOND"	-122.0530	47.67618	10	 2990	 4	 2	1	0	1993	   0	"RA5"	  41938	"R"	  2	-1.549448e+05	-4.325394e-01	-4.325258e-01	1.770272e-05	 1.947993e+02	 3.505689e+00	-3.187067e+01	 1.948219e-02	-8.414653e-03	3.783416e-04	1.0006315
2012-01-09	 615000	 1	 3	NA	"R1"	"14709 NE 61ST ST"	98052	"REDMOND"	"REDMOND"	-122.1444	47.66077	 9	 2400	 3	 2	1	0	1986	   0	"R5"	   7500	"R"	  2	-6.375171e+04	-1.779513e-01	-1.779446e-01	1.567617e-06	 4.433554e+01	-2.648702e+00	-7.902284e+00	 8.107767e-03	-2.503996e-03	1.979756e-04	1.0004993
2012-01-09	 535000	 1	 3	NA	"R1"	"23938 NE ADAIR RD"	98053	NA	"REDMOND"	-122.0193	47.70850	 8	 2170	 2	 2	1	0	2006	   0	"URPSO"	   7176	"R"	  2	-7.119532e+04	-1.987206e-01	-1.987132e-01	1.139868e-06	-4.851022e+00	-5.830310e+00	-8.779505e-02	 4.144630e-03	-2.135212e-03	1.154459e-04	1.0004143
2012-01-09	 373341	 4	18	"8 31"	"R1"	"23588 NE TWINBERRY WAY"	98053	NA	"REDMOND"	-122.0241	47.71900	 8	 1440	 3	 2	0	0	2007	   0	"URPSO"	   3900	"R"	 29	-1.301742e+05	-3.633772e-01	-3.633649e-01	1.005986e-05	 4.446409e+01	-1.694975e+01	-1.098995e+01	 2.617018e-02	-6.343242e-03	3.046521e-04	1.0005748
2012-01-09	 298565	 4	18	"13 31"	"R1"	"15814 NE 106TH CT"	98052	"REDMOND"	"REDMOND"	-122.1284	47.69462	 7	 1990	 4	 1	1	1	1978	   0	"R6"	   7000	"R"	  2	-2.068928e+05	-5.775232e-01	-5.775083e-01	2.213041e-05	-1.951906e+02	 2.816483e+01	 2.111486e+01	-1.793408e-02	-9.408351e-03	2.653355e-04	1.0004728
2012-01-10	 740000	 1	 3	NA	"R1"	"23747 NE TWINBERRY WAY"	98053	NA	"REDMOND"	-122.0219	47.71727	 9	 3370	 2	 2	1	0	2008	   0	"URPSO"	  14196	"R"	  2	-7.518962e+04	-2.098716e-01	-2.098638e-01	1.490255e-06	 1.135833e+01	 1.701186e+00	-1.009261e+00	-4.704217e-03	-2.441429e-03	1.353176e-04	1.0004328
2012-01-10	 535000	 1	 3	NA	"R1"	"10219 242ND AVE NE"	98053	NA	"REDMOND"	-122.0160	47.68895	 8	 2560	 4	 2	1	0	2011	   0	"URPSO"	   5108	"R"	  2	-1.260518e+05	-3.518335e-01	-3.518215e-01	3.088496e-06	-3.617488e+01	-7.070391e+00	 5.445758e+00	-2.277515e-03	-3.514704e-03	9.979053e-05	1.0003724
2012-01-10	 435000	 1	 3	NA	"R1"	"6128 149TH CT NE"	98052	"REDMOND"	"REDMOND"	-122.1421	47.66315	 8	 2140	 4	 1	0	2	1978	   0	"R5"	   8282	"R"	  2	-1.317616e+05	-3.677901e-01	-3.677778e-01	6.981209e-06	-1.777413e+01	 2.255540e+01	-3.924764e+00	-2.728088e-04	-5.284218e-03	2.063958e-04	1.0004755
2012-01-11	 642500	 1	 4	NA	"R1"	"8479 138TH CT NE"	98052	"REDMOND"	"REDMOND"	-122.1562	47.67844	 9	 3500	 5	 3	1	0	2009	   0	"R5"	   7113	"R"	  2	-2.261891e+05	-6.314131e-01	-6.313984e-01	3.464359e-05	 3.658115e+01	-5.063728e+01	 6.000455e+00	-4.940683e-03	-1.177149e-02	3.474600e-04	1.0005347
2012-01-11	 567500	 1	 3	NA	"R1"	"10606 243RD AVE NE"	98053	NA	"REDMOND"	-122.0148	47.69236	 8	 2760	 4	 2	0	1	2011	   0	"URPSO"	   7202	"R"	  2	-1.216833e+05	-3.396428e-01	-3.396311e-01	3.312289e-06	-4.857844e+01	-5.215515e+00	 8.030012e+00	-6.958822e-03	-3.639814e-03	1.148401e-04	1.0003901
2012-01-11	 365000	 1	 3	NA	"R1"	"7819 133RD AVE NE"	98052	"REDMOND"	"REDMOND"	-122.1630	47.67408	 7	 1920	 4	 1	0	2	1969	   0	"R4"	  11198	"R"	  2	-1.306118e+05	-3.645893e-01	-3.645770e-01	8.448274e-06	-1.180915e+02	 1.717540e+01	 1.228782e+01	-9.533122e-03	-5.812987e-03	2.541614e-04	1.0005240
2012-01-11	 164000	18	22	"16 31 45"	"R1"	"3108 E AMES LAKE DR NE"	98053	NA	"REDMOND"	-121.9577	47.63570	 6	 1530	 2	 1	0	0	1956	   0	"RA5"	  24000	"R"	  2	-2.365502e+05	-6.603784e-01	-6.603640e-01	5.182665e-05	-3.733514e+02	 1.906069e+01	 4.698306e+01	-2.617996e-02	-1.439783e-02	4.751393e-04	1.0006509
2012-01-12	 550000	 1	 3	NA	"R1"	"10261 SHERIDAN CRES NE"	98053	NA	"REDMOND"	-122.0165	47.68980	 8	 2510	 4	 2	1	0	2011	   0	"URPSO"	  12544	"R"	  2	-1.040189e+05	-2.903355e-01	-2.903252e-01	2.075389e-06	-2.693324e+01	-6.178587e+00	 3.901293e+00	-8.621419e-04	-2.881140e-03	9.847284e-05	1.0003834
2012-01-12	 532008	 1	 3	"56"	"R1"	"24203 NE 102ND ST"	98053	NA	"REDMOND"	-122.0153	47.68850	 8	 2560	 4	 2	1	0	2011	   0	"URPSO"	   8458	"R"	  2	-1.290438e+05	-3.601847e-01	-3.601725e-01	3.236855e-06	-3.703353e+01	-7.238216e+00	 5.575020e+00	-2.331574e-03	-3.598130e-03	9.979053e-05	1.0003705
2012-01-12	 352577	 1	 3	NA	"R1"	"6720 144TH AVE NE"	98052	"REDMOND"	"REDMOND"	-122.1470	47.66645	 8	 1460	 3	 1	0	1	1972	   0	"R5"	   9620	"R"	  2	-1.185374e+05	-3.308915e-01	-3.308801e-01	8.050226e-06	 2.924887e+01	 1.496016e+01	-1.271694e+01	 1.552364e-02	-5.674387e-03	2.940147e-04	1.0005712
